movie_name,year,genre,plot
That Certain Feeling,1956,Comedy,"When Larry Larkin's comic strip needs some freshening up, he calls in ghost-writer Francis X. Dignan to help him with the strip. Things get complicated when Francis rekindles his love for his ex-wife, who happens to be Larkin's secretary and soon-to-be wife."
Friends with Benefits,2011,Comedy,"Jamie Rellis (Mila Kunis) is a New York City head-hunter trying to sign Los Angeles-based art director Dylan Harper (Justin Timberlake) for her client. When he takes the job and makes the move, they quickly become friends. Their friendship turns into a friendship with benefits, but with Jamie's emotionally damaged past and Dylan's history of being emotionally unavailable, they have to try to not fall for each other the way Hollywood romantic comedies dictate."
The Square Peg,1959,Comedy,"Norman and Mr Grimsdale are council workmen mending the road outside an Army base when they come into conflict with the military. Shortly afterwards, they get drafted and fall into the clutches of the Sergeant they have just bested. They are sent to France to repair roads in front of the Allied advance but get captured. Norman takes advantage of a useful similarity to impersonate General Schreiber and manages to return a hero."
The Dark Backward,1991,Comedy,"A man pursues stand-up comedy encouraged by his fellow garbage man. Though his friend, who accompanies him on accordion, continues to tell him how great he is, he actually stinks. When the ""comedian"" grows a third arm out of his back, the friend uses this twist to get him signed up with a sleazy talent agent, and it begins to look like his career is on the move, even though his girlfriend has left him."
City Slickers II: The Legend of Curly's Gold,1994,Comedy,"City Slickers II begins after the death of Curly. It is Mitch Robbins' 40th birthday and the day is going quite well, until he returns home (after a working at the radio station) and finds his brother Glen, the black sheep of the family, on his sofa. Mitch is about to have a nice birthday-night with his wife when he discovers a treasure map of Curly's by chance. Together with Phil (from the first film) and unfortunately also having to put up with Glen, he tries to find the hidden gold of Curly's father in the desert of Arizona instead of attending a meeting in Las Vegas. The adventurous journey reveals many surprises until everything seems to be over when the map gets lost."
Repli-Kate,2002,Comedy,"A teenage scientist/lab technician named Max Fleming has just met the woman of his dreams -- beautiful, smart and sexy magazine reporter Kate Carson, who is trying to gain some scientific information from Max for an article she's working on about the lab where Max works. Unfortunately, a science geek like Max isn't Kate's type. One day, during an experiment, Max accidentally clones Kate. With the help of his buddy, Henry, Max takes advantage of the situation and transforms his Repli-Kate into a more mature and masculine-centered type of person -- a perfect mate. But when Max's maniacal boss, Dr. Jonas, has the real Kate return to finish her story on the genetic lab, Max is thrilled. Soon, Max realizes that the real Kate represents true perfection and love rather than the over-the-top Repli-Kate. Soon, the real Kate begins to fall for Max too, until she discovers Max's little secret."
A-Haunting We Will Go,1942,Comedy,"The boys are recruited by a gang of thugs to get a coffin containing one of their far from dead colleagues to Dayton to try and get at an inheritance. After the coffin gets switched with the one Dante the Magician uses in his act, his stage show gets more than usually popular."
Good Boy!,2003,Comedy,"Owen Baker is a 12-year-old loner who has been working as a neighborhood dog-walker so he can earn the privilege of getting a dog of his own. His hard work pays off when his parents let him adopt a scruffy mutt he names Hubble. Both boy and dog get more than they bargained for when Owen wakes up one morning to discover he can understand every word Hubble says, including the ominous phrase: ""Take me to your leaders."" Owen learns that dogs came to Earth thousands of years ago to colonize and dominate the planet. Hubble (who is really named Canid 3942) has been sent by the powerful Greater Dane on a mission from the Dog Star Sirius to make sure dogs have fulfilled this destiny. Despite the best efforts of Owen's rag-tag group of neighborhood dogs to convince him otherwise, Hubble soon discovers the awful truth about Earth dogs: ""You're all pets!"" Now Owen (a boy who never had a friend) and Hubble (a dog who never needed one) must work together to prepare the neighborhood dogs for a visit from The Greater Dane--or all dogs will be removed from the planet! The fate of Earth dogs hangs in the balance, and it's up to Owen, Hubble, and their canine companions to save man's best friend."
Christmas in July,1940,Comedy,"An office clerk loves entering contests in the hopes of someday winning a fortune and marrying the girl he loves. His latest attempt is the Maxford House Coffee Slogan Contest. As a joke, some of his co-workers put together a fake telegram which says that he won the $25,000 grand prize. As a result, he gets a promotion, buys presents for all of his family and friends, and proposes to his girl. When the truth comes out, he's not prepared for the consequences."
Jis Desh Mein Ganga Rehta Hain,2000,Comedy,"Gangaram alias Ganga has been raised by his foster parents who reside in the village thus he gets accustom to village life. 24 years later his birth parents multi-millionaire Avinash and his wife Radha comes to ask him to move into their bungalow located in the city to which Ganga agrees and goes to bid farewell to his friends and girlfriend Saawni. While in the city Ganga is introduced to his elder brother, Milind, his wife, Supriya, and his younger brother; Ganga finds it very hard to adjust to the city life and is often scuffed at. Avinash arranges his marriage with equally wealthy Tina to which he agrees although he is not comfortable with this marriage as he is still in love with Saawni; meanwhile Ganga's honest policy gets him and his new found family into further problems."
From Justin to Kelly,2003,Comedy,"Spring break in Miami is the scene. It's where surf-drenched guys cruise girls in bikinis and raucous parties rule day and night. It's the perfect time and place for three young women from Texas and a trio of college guys from Pennsylvania to find adventure and maybe even fall in love. In a Texas dive bar, Kelly is singing her heart out to a few local yokels when her best friends Kaya and Alexa try and tempt her away for some fun in the Florida sun. It's an easy sell--even for the cautious Kelly - and the three head for Miami. Making their way to the same destination is the ""Pennsylvania Posse"": college students Justin, Brandon, and Eddie. Justin and Brandon are smooth-talking party promoters, while Eddie's primed to meet Lizzie, the cyber dream girl he's been e-mailing for months. Miami Beach, beating with a rhythm all its own, is teeming with beautiful people. Kelly's friends are drawn into the beachside fun, while Kelly tentatively navigates a sea of strangers. When her eyes meet Justin's, everything changes--in an instant. While Kaya and Alexa are content to survey the parade of eye candy, Kelly's now only interested in the guy with the irresistible smile. The feeling is mutual, and Justin's on fire. But as luck would have it, he loses Kelly's number--and boy-crazy Alexa has already set her sights on Justin. She will stop at nothing--even betraying a friend--to nab Justin as her own. Will true love win out for the star-crossed Justin and Kelly?"
