movie_name,year,genre,plot
Austin Powers: Goldmember,2002,Comedy," In 2002 in a new lair behind the famous Hollywood sign, Dr. Evil outlines his newest plan to his minions: he will go back in time to 1975 and bring back Johan van der Smut, aka ""Goldmember"", who developed a cold fusion unit for a tractor beam which Dr. Evil names Preparation H, not to be confused by the well known product of the same name. He intends to use the tractor beam to pull a meteor into the Earth to strike the polar ice caps and cause global flooding. However, moments after revealing this plan Austin Powers and the British Secret Service attack and arrest Dr. Evil. Austin is knighted for his services, but is disappointed when his father, the famous super-spy Nigel Powers, fails to attend the event. At a party to celebrate his knighthood he sings a song with the band Ming Tea; later he meets two Japanese twins named Fook Mi and Fook Yu and is about to have a threesome with them when Basil Exposition informs Austin that his father has been kidnapped, the only clue that the crew of his yacht have had their genitalia painted gold. In search of answers, Austin visits the imprisoned Dr. Evil, who tells him that Goldmember is behind the abduction. Traveling to 1975, Austin infiltrates Goldmember's roller disco club Studio 69 and meets up with Foxxy Cleopatra , an old flame and FBI agent who is undercover as a disco singer. With Foxxy's help, Austin locates his father but is unable to rescue him. Goldmember takes Nigel with him through Dr. Evil's time machine into 2002, and leaves his golden clad henchwomen to kill Austin. Foxxy helps Austin escape, and asks to accompany him to the future in an effort to save his father and exact revenge upon Goldmember for murdering her partner. In 2002, Dr. Evil and Mini-Me instigate a riot in their prison, allowing them to escape. A British Intelligence mole named Number 3 , who coincidentally has a large mole on his face, informs Austin that the doctor has moved to a new lair near Tokyo – a giant submarine shaped like Dr. Evil. Austin and Foxxy fly to Tokyo and confront one of Dr. Evil's henchman, Fat Bastard, now a sumo wrestler. After a humorous fight between Austin and Fat Bastard, Foxxy arrests Fat Bastard who tells them that a Japanese business man, Mr. Roboto, is working on a device for Dr. Evil and Goldmember. Austin and Foxxy later meet with Mr. Roboto, who pleads ignorance about Nigel's whereabouts. Unconvinced, Austin and Foxxy infiltrate Roboto's factory where the command unit for the tractor beam is being loaded in Goldmember's car, and Roboto hands Goldmember a golden key needed to activate the beam. Foxxy confronts Goldmember while Austin attempts to free Nigel, but Goldmember escapes with the command unit and flees to Dr. Evil's sub. Unable to settle their differences, Nigel and Austin part ways when they disagree on how to deal with the situation. Meanwhile, Dr. Evil's son, Scott Evil, has become increasingly evil in an attempt to prove himself to his father, to the point that he too is going bald. Scott presents his father with sharks with laser beams, a request that had gone unfulfilled in the first film. Dr. Evil replaces Mini-Me with Scott as his favored son; the rejected Mini-Me defects and joins Austin. Austin, Foxxy and Mini-Me infiltrate the sub, but Austin is captured. Dr. Evil prepares to activate the tractor beam, but Foxxy has stolen the key and frees Austin. Austin prepares to shoot Dr. Evil, when Nigel appears and reveals Dr. Evil and Austin are brothers, separated when they were toddlers when an assassination attempt killed their mother, and Dr. Evil was found and raised by Belgians. Dr. Evil and Austin embrace, enraging Scott, who flees to pursue his own vengeance, whilst Goldmember commandeers the tractor beam's controls, unzipping his pants to reveal his gold-covered genitals to be a spare key. Goldmember activates the tractor beam, but Austin and Dr. Evil work together to reverse its polarity, destroying the meteor and saving the world. The heroes arrest Goldmember, who turns to the camera to reveal the entire string of events was adapted into a film by Steven Spielberg, starring Tom Cruise as Austin, Kevin Spacey as Dr. Evil, Danny DeVito as Mini-Me, and John Travolta as Goldmember. Austin, Foxxy, Dr. Evil, Mini-Me and Nigel are in the audience of a Hollywood theater watching the film. Upon exiting the theater they bump into Fat Bastard, now normal size thanks to the Subway diet. As Austin and Foxxy kiss, in Dr. Evil's Hollywood lair, Scott – now completely bald, dressed like and laughing in a manner similar to his father – declares he will get his revenge on Austin and begins dancing like the singer Michael Jackson."
Lumber Jack-Rabbit,1954,Comedy,"Bugs Bunny stumbles on the carrot patch of Paul Bunyan, but doesn't realize that it is guarded by a 124-foot, 4,600-ton dog named Smidgen."
Hochheta Ki,2008,Comedy,
Daytime Drinking,2008,Comedy,"On a drunken night out with his friends, a broken-hearted young man is swayed into going to the countryside with them for a getaway. But when he gets there, he finds that not only have none of them showed up, but the tiny seaside town is shuttered - no shops are open, no tourists are around, the beach is freezing, and there’s no cell phone signal. Unable  to return to Seoul, he finds himself in the company of some very unusual locals and, subject to the rigid rules of Korean drinking culture, on an increasingly strange odyssey nursing a never-ending hangover. Ushering in a new era of independent filmmaking in South Korea, Daytime Drinking is a comedy in the spirit of Stranger Than Paradise and Sideways, but with a distinctly Korean twist."
When Stand Up Stood Out,2003,Comedy,"The film portrays the smart yet gritty comedy of Boston, a veritable melting pot of people of very different backgrounds: the multi-ethnic working class and the hip, learned college crowd. In an interview for the film, Solimita commented that ""Those two things right next to each other created an odd vibe - really smart people who also understand a dollar earned. The comedy just sort of percolated."" Along with its joyful 'insider' look at comedy , the film also explores the darker side of the scene. Cocaine, the glamor drug of choice of the 1980s, was a problem in the circles of performers and club owners. Equally bad was the cut-throat competition between the clubs themselves. One of the film's most gripping sequences is the story of Steven Wright's appearance on The Tonight Show on 6 August 1982  Apparently, Carson was so impressed with Wright that he invited him to sit down on the couch, an occurrence almost unheard of for first time guests. The event is presented as a boiling point; when the brash, rowdy, innovative Boston scene of the early 80s finally broke into the national spotlight."
Chukkallo Chandrudu,2006,Comedy,A rich boy tries to identify the girl to marry from his 3 childhood friends.
Temptation Island,1980,Comedy,"This is a story about a group of beauty-contest finalists stranded on a desert island without food, water, or shelter."
Yogi and the Invasion of the Space Bears,1988,Comedy,"Yogi and Boo-Boo go on an out-of-this-world voyage. When they're kidnapped by spacemen, they're also turned into clones and invade Jellystone Park."
All Ashore,1953,Comedy,"Three sailors finally get some shore leave, and go in search of fun and girls."
Dr. Dolittle 3,2006,Comedy,Maya Doolittle can't fit in at school because of a special gift she can talk to animals so her mother sends her to a ranch to find herself but at first all she can find is a lot of hard work.
Dinner for Adele,1977,Comedy,"It is the turn from the nineteenth to the twentieth century. The Prague police commissar Ledvina asked the famous New York detective Nick Carter, who is on a visit to Prague, for assistance to solve the strange case of a missing dog. Mysterious murder cases happenen during the investigations, done by the malicious botanist Baron von Kratzmar and his carnivorous plant Adele. Von Kratzmar kidnapped his victims, bound them and whenever he played a gramophone with the melody ""Schlafe mein Prinzchen""Princi můj malinký spi - ukolébavka  it is the time for Adele to awaken and eat her victims for dinner. Baron von Kratzmar considered himself a misjudged genius and wanted to take revenge on one of his former professors. He called himself ""the Gardener"" a notorious criminal, who Nick Carter thought had died in the swamps years ago. With the help of bizarre inventions, Ledvina and Carter succeed in catching von Kratzmar and delivering him to the legal authorities."
Au Revoir Taipei,2010,Comedy,A love story takes place over the course of one evening in Taipei.
Meet Mr. Lucifer,1953,Comedy,"A television given as a retirement present is sold on to different households, causing misery each time."
Born Reckless,1930,Comedy,"Hoping to use the publicity to get re-elected, a judge sentences a notorious gangster to fight in the war."
Carry on Admiral,1957,Comedy,"In the course of a drunken reunion, two old friends  switch clothes before passing out. Next morning, their changed clothes result in a series of cases of mistaken identity. The film follows the efforts of each to reunite himself with his own destiny."
Prest-O Change-O,1939,Comedy,"On a dark and stormy night, the Two Curious Puppies wander into an old dark house, and fall victim to the tricks of a mischievous magician's rabbit."
Terkel in Trouble,2004,Comedy,"Terkel is a normal boy who's in 6th grade at a secondary school together with his best friend Jason, who carries an iron pipe with him at all times. Terkel and Jason are playing a Game Boy in the schoolyard one day when a strange man in a green panda sweater approaches them. The man, Justin , tells Terkel that he has sat on a spider. ""Nothing to worry about. They're just jeans. They can be washed."" Terkel says and after that the nightmare begins... Terkel's teacher gets fatally run over, and the class's new teacher is the strange Justin. Terkel's parents get married and the two ""bad boys"" in his class, Sten and Saki, manipulate Terkel to steal beer for them. When Terkel's uncle Stuart Stardust notices, he beats up Sten   and Saki, for which they blame Terkel, so they begin bullying him, but no-one seems to want to help him. One day the overweight girl in the class, Doris (Danish: Fede Dorit , approaches Terkel with a love letter. When Sten and Saki notice, they start teasing the two of them, calling them a couple. Terkel is torn: he wants to defend Doris, but instead, because he'd rather save face in front of the cool kids, he says ""I'm certainly not in love with a fat cow like that!"" Doris gets so upset that she jumps out the window from the fourth floor and dies. After that Terkel starts receiving death threats: on his desk, painted on the ceiling of his room, on a stone which breaks his window, in his notebook... His parents aren't of any help – his mother tells him about all the diseases he might develop and his father only seems capable of one word: ""No"". One day, Gunnar takes his class for a school trip where they are going to study the salamanders. Terkel doesn't want to go and begs his parents to let him stay at home. On the bus Sten and Saki invite Terkel to sit down with them, he does so and Jason becomes angry. When they get to the forest, where they are going to study the salamanders, Sten and Saki want him to sleep in their tent – he does. He gets a shock later when Saki stumbles into the tent with a black eye, telling him that Jason beat him up. Terkel thinks that Jason is acting strangely aloof, and Sten tells him that Doris was Jason's sister. Terkel is terrified, and thinks that all the death threats were from Jason, because he made his sister commit suicide. As they're going to bed, Terkel finds a dead cat in his sleeping bag and he receives a text message from Jason's phone which says ""I'm coming to kill you"". Sten and Saki advise Terkel to tell Justin, which he does. He wants to be safe from Jason, so Terkel insists that Justin come with him into the woods where he explains everything. Then he says ""I'm gonna call Jason right now and say that I have told you everything"". Justin protests but Terkel does so and to his horror, he hears ringing sounds coming from Justin's pocket. The plot unravels, and it turns out all the death threats and messages had been from Justin as a revenge for Terkel sitting on the spider when they first met. Terkel flees, and a thrilling race through the woods commences. Just as Justin has Terkel cornered, he is saved in the nick of time by Jason, who finally puts his iron bar to use. During the struggle the pipe is smashed into Justin's head presumably killing him. Terkel and Jason go away in the sunset once again friends, only to be scared by the narrator and music teacher Arne who wears a hockey mask and a chainsaw. The camera moves back and shows the audience that Justin is still alive. The final credits include some outtake/blooper scenes, such as, Terkel's father being unable to remember his lines: ""No""."
