movie_name,year,genre,plot
Meatballs 4,1992,Comedy,"Ricky is the hottest water-ski instructor around and he has just be rehired by his former employer/camp to whip up attendance. But the camp is in serious financial trouble and the owner of a rival, more popular, camp wants to buy them out. Therefore they will have to engage in a mean, winner-takes-all competition that will settle the row once and for all."
Failure to Launch,2006,"Comedy, Romance","At 35, Tripp has an interesting job, a hip car, a passion for sailing, and a great house - trouble is, he lives with his parents. They want him out, so they hire Paula, an ""interventionist,"" who has a formula in these cases: chance encounter, get him to ask her out, involve him in a trauma, meet his friends and get their nod, delay sex, have him teach her something, then launch him. It's worked up to now, but this gets complicated when Tripp thinks she's getting too serious and one of his pals is attracted to Paula's deadpan, semi-alcoholic roommate, who's plagued by a mockingbird. Too many secrets may scrub the launch, and what if Paula really likes him? Who can intervene then?"
Here Come the Co-eds,1945,Comedy,"Two bumblers become caretakers at an all-girls' college. During their misadventures, the duo raise money to free the school from its traditionally-minded landlord."
Madhouse,1990,Comedy,"Mark and Jessie Bannister have a problem. Actually, they have SEVERAL problems. Namely his cousins, her sister and nephew, and the next-door neighbors. Plus problems at work, a temperamental toilet, and a cat that keeps returning from the dead."
Almejas y mejillones,2000,"Comedy, Romance","Rolondo is a biologist who has rented a house in Tenerife to conduct a research on the sexual behavior of mussels. Upon arriving, he discovers that the house is inhabited by Paula, a woman characterized by disorder and debauchery. Over time Rolondo ends up falling in love with Paula. But there is a problem, she likes women."
Jury Duty,1995,Comedy,"When jobless Tommy Collins discovers that sequestered jurors earn free room and board as well as $5-a-day, he gets himself assigned to a jury in a murder trial. Once there, he does everything he can to prolong the trial and deliberations and make the sequestration more comfortable for himself."
"O Brother, Where Art Thou?",2000,"Adventure, Comedy, Crime","Loosely based on Homer's ""Odyssey,"" the movie deals with the picaresque adventures of Ulysses Everett McGill and his companions Delmar and Pete in 1930s Mississipi. Sprung from a chain gang and trying to reach Everett's home to recover the buried loot of a bank heist they are confronted by a series of strange characters--among them sirens, a cyclops, bank robber George ""Baby Face"" Nelson (very annoyed by that nickname), a campaigning governor and his opponent, a KKK lynch mob, and a blind prophet who warns the trio that ""the treasure you seek shall not be the treasure you find."""
Trapped in Paradise,1994,"Adventure, Comedy, Crime","Bill Firpo has managed to stay honest, but can't help but be dragged into things by his larcenous brothers, the clever Dave and the kleptomaniac Alvin. When the three find a bank so easy to rob that they can't resist, the only question is whether or not they can get out of town before the big snowstorm hits. While the three brothers run around town with their stolen loot, they are beseiged with the kindness of the townfolk that might just set them on the path of rightousness."
Birds Do It,1966,"Comedy, Family","Melvin Byrd, who dreams of being a scientist, is a Cape Kennedy ""miniscule molecular particle surveillance monitor"" - in short, a janitor. His job is to keep a major rocket project completely dust-free, and this he does with his own hilariously fantastic inventions - including a literal attack on dirt by a ""knight on a white horse"". In his work, he meets Judy, a chimp involved in a top-secret project, which leads Melvin into the one room strictly off-limits to him. Not until he has entered the project room does Melvin learn that any man entering it will be negatively ionized - making him fly like a bird."
The Tom and Jerry Cartoon Kit,1962,"Animation, Short, Adventure","We see the box set of the title, including ""one mean, stupid cat""; ""one sweet, lovable mouse"" and other items. We see them used in two sequences, set against blank backdrops. First, the two have a battle of watermelon seed spitting. When they run out of ammo, Jerry goes back to the box, where there's a book, ""Judo for Mice."" He studies quickly, and takes on Tom. Tom studies boxing, to no avail. He then studies judo himself and then comes out demonstrating karate-style board/brick breaking, with him and Jerry bringing on ever-larger targets. The last is so large it has to be brought in with a crane, and it crashes through the floor."
Clown Princes,1939,"Short, Comedy, Family","The landlord has given final notice to Porky's family--pay the rent or get out. Of course the Our Gang put on a show to raise the needed money. This time it's a circus, with Alfalfa on the trapeze, and brave Darla taming the ""lions."""
Daria in 'Is It Fall Yet?',2000,"Animation, Comedy","From the hit series ""Daria"" comes her first movie, ""Is It Fall Yet?"", immediately following season 4 of the show. The movie follows Daria and the students of Lawndale High over their summer vacation. Kevin and Brittany become lifeguards, while Quinn and the Fashion Club all get a tutor, David, who Quinn (surprising even herself) has her eyes on. Mack drives an ice cream truck while Jodie is swamped with volunteer work. Daria and Jane have had a fight over Tom, Daria's boyfriend and Jane's ex, causing them to go separate ways for the summer. Jane goes off to an artists' colony where she meets a fellow artist Alison and big-headed instructor Daniel, self-proclaimed genius. Meanwhile Helen volunteers Daria's service at Mr. O'Neill's summer day camp, the It's OK To Cry Corral, with only hoping-to-be-enlightened Mr. DeMartino for company. There, Daria tries to reach out to troubled Link, a 12-year-old version of herself, all while battling self-doubt and slight resentment towards Tom and his wealthy elitest family. It's going to be a long summer..."
The Virginity Hit,2010,"Comedy, Drama","Four guys, one camera, and their experience chronicling the exhilarating and terrifying rite of passage: losing your virginity. As these guys help their buddy get laid, they'll have to survive friends with benefits, Internet hookups, even porn stars during an adventure that proves why you will always remember your first."
Gold Rush Daze,1939,"Animation, Short, Comedy","A man stops for gas on his way to dig for gold. The man at the station tells him what it was like back in 1849 in San Francisco, which we see. A sucker is hauled off the street and sat down at a card game; he dashes off as soon as someone shouts ""they found gold in the hills"" but others stake claims before he can. He ends up chopping off a cliff, falling down, and landing in the hospital. The doctor gives him news of another gold strike and he rushes out to begin panning. After some more mining gags and a song, we see a montage of more failed gold strikes. Back to the present day, where the storyteller claims to have sworn off gold, until a rider passes through with news of another strike, when he trades the station for the car and sets out after the gold."
